Cell,Cbfa2t3h,Cdh1,Cdh5,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mrpl19,Myb,Nfe2,Notch1,Pecam1,Polr2a,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ubc
4SGA8_043,-4.309951565,-14,-14,-3.312487515,0.695170365,-14,-4.786369285,-1.220554645,-14,-3.776129085,-2.011973135,0.741572345,-1.082748935,-1.759152865,-14,-1.026405305,6.441814709,-2.585718995,-14,-14,-14,-2.105797325,-4.935003425,-14,-2.474492935,-1.790406385,-14,-3.603816915,-14,-3.731665195,-5.690419025,-1.528663025,-2.375921085,-3.027987895,-7.906073375,-3.610827775,-1.024215475,-14,-1.463474165,-14,-14,-14,-2.400660155,-14,-14,1.857708135
4SGA8_044,-0.723515253,-14,-14,-6.432607133,1.287243268,-14,-14,-3.628043373,-14,-5.435600173,-2.605620313,1.717074568,-1.453301893,-1.674987953,-14,-1.444538443,7.292886069,-5.634820543,-14,-14,-14,-1.417765093,-5.576868393,-7.390830033,-3.425403383,-0.987551753,-8.389741383,-3.212069953,-14,-14,-6.825296633,-2.636453513,-2.605275873,-0.686224863,-14,-2.868345063,-1.201309963,-14,-1.192174153,-3.322095953,-14,-14,-0.583570993,-14,-14,2.550520208
4SGA8_045,-2.276627378,-14,-1.625086218,-2.552213998,0.118531963,-14,-7.637204568,-0.993339267,-4.953520398,-1.711595428,0.154394583,1.078463233,-0.580745477,-1.766193578,-14,-1.432050368,0.966101573,-2.154323448,-14,-14,-14,-1.004583308,-1.453262198,-2.614553818,-0.337749497,-2.234176138,-4.928718218,0.880080513,-14,-4.703043288,-7.003662598,-1.076351668,-0.088479987,-1.436843488,-14,-3.248676428,-0.902671227,-14,-0.614176427,-1.320234638,-14,-14,-0.025474907,-14,-14,1.860490933
4SGA8_047,-3.15702918,-14,-14,-4.33147382,0.47478041,-14,-14,-1.74498752,-5.1859218,-3.76065581,-1.63003416,0.75912776,-0.94811201,-2.88277251,-14,-2.09794772,7.118466858,-1.98150856,-14,-14,-14,-2.35913891,-2.20420025,-14,-14,-0.42427724,-14,-1.77429532,-14,-3.99517789,-14,-1.16511265,-4.98081713,-1.76085004,-14,-2.38423268,-1.63248883,-14,-1.27951556,-14,-14,-14,-1.55666038,-14,-14,2.32282107
4SGA8_048,-3.881062695,-14,-14,-6.055793615,0.877232245,-14,-7.024521015,-2.185004585,-14,-6.069180435,-4.424911145,0.015046565,-1.154086115,-3.047315705,-14,-2.492495725,3.690378435,-3.993621275,-14,-14,-14,-5.171703485,-3.566849025,-4.368143055,-4.839401245,-2.336495445,-5.159579675,-1.236652055,-14,-4.016589605,-5.910626795,-1.487888915,-2.069670885,-3.350212685,-14,-3.533066955,-1.522656925,-14,-3.529126865,-14,-14,-14,-1.045154935,-14,-14,2.133313595
4SGA8_049,-3.645980223,-14,-14,-4.490875463,0.368995657,-14,-14,-1.850220563,-14,-3.473896053,-2.366304383,1.184611188,-1.730596583,-1.753807693,-14,-1.801814553,6.504899052,-14,-14,-14,-14,-3.050804443,-3.263072343,-14,-4.496466293,-1.533007783,-14,-1.418435363,-14,-14,-14,-1.322754933,-4.742770933,-2.108043973,-14,-6.109310243,-1.062864803,-14,-1.690689823,-14,-14,-14,-1.125065403,-14,-14,2.016624078
4SGA8_050,-3.646630238,-14,-14,-5.636792848,0.882884463,-14,-14,-2.914629648,-14,-4.795191028,-2.271722728,0.571590253,-0.740643728,-3.099878678,-14,-1.286226638,6.454429312,-7.807650498,-14,-14,-14,-3.645271648,-4.357260378,-14,-4.250969068,-1.418251498,-14,-2.004531258,-14,-14,-14,-1.914022718,-3.440482118,-1.771297838,-14,-2.552052338,-0.854176137,-14,-1.469951868,-14,-14,-14,-1.440432068,-14,-14,1.885314393
4SGA8_051,-2.493314,-14,-14,-3.58932021,0.94644301,-14,-14,-1.80118581,-5.4724092,-3.62275443,-4.41649921,0.76062249,-1.73251694,-2.47036808,-14,-1.48526924,6.664102784,-14,-14,-14,-14,-1.48031769,-5.40666657,-14,-3.6076505,-0.04307782,-14,-1.8153201,-14,-14,-14,-1.97120452,-2.0601656,-1.79020457,-14,-3.44688516,-1.29145735,-14,-0.81074799,-14,-14,-14,-0.90458271,-14,-14,2.31621886
4SGA8_052,-1.685243895,-14,0.874411065,-3.381303185,0.274450185,-14,-5.119008315,0.376964545,-3.213216025,-2.158934605,0.820667715,-0.318795995,-1.700311675,-2.345779305,-14,-2.234082645,0.236213605,-1.449694365,-14,-14,-14,-1.985285615,-2.944581285,-3.210279225,-1.650865335,-1.234525245,-14,0.981074855,-14,-0.562519365,-14,-0.963246795,0.388837385,-0.894040555,-14,-2.187478265,-1.553514535,-2.585965525,-0.396644145,0.248291515,-14,-14,0.020632515,-14,-14,2.242311145
4SGA8_053,-2.653280323,-14,-14,-3.111469843,1.120334988,-14,-14,-1.446933363,-14,-5.531102523,-14,1.555968428,-0.769867653,-2.105463373,-14,-14,7.189453322,-14,-14,-14,-14,-1.285230733,-2.494101453,-14,-3.861871573,-0.102922832,-3.514493543,-1.158268983,-14,-14,-14,-2.835092813,-4.145413863,-2.336980803,-14,-1.798283863,-0.275274553,-14,-0.516324193,-14,-14,-14,-0.243621632,-14,-14,1.990032378
4SGA8_054,-2.361285643,-14,-14,-5.883011483,1.139634268,-14,-14,0.852309717,-5.756039863,-2.534669713,-2.036133173,1.217935338,-0.864185443,-2.230920673,-14,-0.952368722,5.329966496,-2.349703513,-14,-14,-14,-1.434518273,-3.001810763,-3.655965513,-1.308900283,-1.678760293,-4.532237793,-0.592267443,-14,-14,-14,-1.629588103,-0.761105833,-2.186105333,-14,-1.810797153,-1.141898653,-5.017702723,0.306716417,-5.383540803,-14,-14,-0.392463013,-14,-14,1.631852488
4SGA8_055,-4.741347405,-14,-0.040045245,-2.559791195,1.189212845,-14,-5.954328095,-0.938463365,-14,-1.949853635,-0.839211345,0.818871145,-0.578708845,-1.344505505,-14,-0.687381045,0.691535745,-2.388401295,-14,-14,-14,-1.863262195,-1.920769455,-3.841593185,-1.601099465,-1.000120115,-3.491356655,-1.115302615,-14,-3.226789195,-14,-2.077651615,0.196077095,-1.519439265,-14,-2.321305945,-1.180793865,-14,-0.003574795,-1.723800325,-14,-14,-0.566634255,-14,-14,2.069232635
4SGA8_056,-7.939385353,-14,-14,-4.313240003,1.303409498,-14,-14,-1.843883183,-4.239061953,-14,-0.762171093,0.915227428,-0.818741513,-1.905158583,-14,-3.379234453,7.30386605,-14,-14,-14,-14,-0.583118582,-7.245693953,-14,-4.194895963,-3.405122283,-14,0.929935128,-14,-14,-14,-2.087181163,-14,-1.966315203,-14,-3.728311153,-0.665798053,-14,-1.185294503,-2.765062603,-14,-14,-0.371740803,-14,-14,1.449569718
4SGA8_057,-2.86220995,-14,-14,-4.95187062,0.56773263,-14,-14,-2.00654426,-14,-5.58685165,-2.82063516,0.93342024,-1.6453331,-1.63763275,-14,-1.98057509,7.699527213,-14,-14,-14,-14,-0.88107978,-3.40687185,-5.72623178,-3.47033965,-0.4917301,-14,0.59922257,-14,-14,-14,-1.61030328,-3.91520168,-2.08498413,-14,-4.16557747,-1.23157697,-14,-1.28740117,-14,-14,-14,-1.55846575,-14,-4.81387373,2.27414762
4SGA8_058,-14,-14,-14,-5.05100766,1.10684571,-14,-6.66183984,-2.90147734,-14,-3.09660392,-1.18927821,1.10155546,-0.92591304,-2.48559223,-14,-1.7525186,6.62054023,-14,-14,-14,-14,-2.20879399,-4.36619728,-14,-2.99102379,-0.86572552,-14,-14,-14,-14,-5.75159252,-1.20799953,-3.80115321,-2.09983482,-14,-5.68214929,-2.00672244,-4.9224038,-2.17909117,-3.29939938,-14,-14,-2.42393176,-14,-14,2.10787626
4SGA8_059,-4.074265373,-14,-14,-5.601069843,0.540568538,-14,-7.636811453,-0.968328802,-14,-3.945424003,-1.656432013,0.428564198,-0.654161962,-1.695505383,-14,-0.675439192,6.052966721,-3.818976423,-14,-14,-14,-2.690444123,-3.276116423,-5.992709743,-2.103609193,-0.785106582,-5.622986453,-1.387036463,-14,-14,-8.755147233,-1.007819403,-0.939913792,-1.903207283,-14,-2.601162963,-1.489541213,-14,-0.238724492,-3.453576833,-14,-14,-0.365756242,-14,-14,1.956792078
4SGA8_060,-3.542376263,-14,-14,-4.770147583,0.657361617,-14,-14,-2.244240533,-14,-5.346181093,-14,0.250404108,-1.306282413,-2.591019623,-14,-1.716551693,6.773236406,-4.430510143,-14,-14,-14,-2.569696893,-3.774559003,-5.149377403,-3.632315503,-1.241762163,-6.907913893,-1.114361963,-14,-14,-14,-1.798630303,-3.825990093,-1.984825693,-14,-5.189889773,-1.297406163,-14,-0.835626942,-14,-14,-14,-0.886605333,-14,-14,2.438674848
4SGA8_061,-4.71708222,-4.7897531,-14,-5.18223052,0.33872475,-14,-14,-1.3925768,-14,-2.22810146,-2.04986786,0.54841108,-1.40754436,-3.06311358,-14,-3.15430327,5.634989814,-14,-14,-14,-14,-2.16307452,-4.15471155,-4.43001773,-2.28693471,0.38477731,-14,-2.75046297,-14,-14,-14,-1.74655531,-0.55331768,-3.12044483,-14,-1.71355079,-0.84986387,-14,0.0849736,-1.44103529,-14,-14,-0.42318962,-14,-14,2.25769443
4SGA8_062,-3.42041329,-14,-14,-14,0.14052394,-14,-14,-2.29810535,-14,-3.84113525,-4.33421048,0.7545995,-2.31017987,-3.95640106,-14,-3.03240569,6.68261577,-14,-14,-14,-14,-3.12951438,-4.34724621,-6.39678512,-4.77692908,-0.72045847,-5.48596137,0.37032083,-14,-14,-6.30430929,-1.16600059,-1.55674767,-2.22109391,-14,-3.60282035,-1.67326275,-14,-1.97437553,-3.49404327,-14,-14,-1.11974006,-14,-14,2.6987394
4SGA8_063,-1.852025143,-14,-14,-5.240524823,0.335175827,-14,-14,-2.074532443,-14,-3.110259353,-3.269868453,0.206834327,-1.187582163,-3.070986933,-14,-1.361861753,6.572346687,-3.672759893,-14,-14,-14,-2.191005273,-2.456395543,-4.813841093,-3.534405683,0.030599377,-14,-2.831046303,-14,-14,-6.798955673,-1.463081333,-2.898457843,-2.360610943,-14,-2.617731133,-1.004732753,-14,-0.785641323,-5.393998263,-14,-14,-0.740740933,-14,-14,2.132638258
4SGA8_064,-1.76804334,-14,5.55694071,0.48109276,0.39369971,-2.6015661,-3.18790208,1.54522154,-3.86316634,-1.75248449,2.99311858,-2.5499301,-2.45256891,-14,-14,-1.94310967,-14,0.1460877,-14,-14,-14,-1.50156408,-0.89535799,1.77646159,-0.72421951,-0.49116671,-3.86012647,1.38415745,-14,-0.22106566,-14,-2.56207647,-3.17677754,-2.78588801,-3.72194815,0.56626609,-0.64246162,-2.10558423,0.08146645,1.5594426,-14,-3.7774524,-0.46039576,-14,-14,2.81083838
4SGA8_065,-2.893281145,-14,-0.667975735,-3.006552665,0.873629745,-14,-14,-0.522891475,-4.507721865,-2.930354025,-0.440081155,1.365182925,-1.269745645,-1.492788305,-14,-2.400550965,3.755778395,-0.406285305,-14,-14,-14,-0.964993255,-2.035488405,-2.001900615,-2.292356295,-0.567629935,-14,-1.039869705,-14,-0.494410135,-14,-1.514818855,-0.312893095,-0.405904595,-14,-1.312399345,-1.655883745,-3.923326665,0.919099595,-0.674548375,-14,-14,-0.532636985,-14,-14,2.297072855
4SGA8_066,-2.768149238,-14,-0.148832078,-2.213073128,0.244320933,-3.893097088,-3.902861168,0.159627933,-4.039938438,-2.312288418,-0.861097777,-0.101252177,-0.853935277,-2.469930428,-14,-0.286066088,-0.321184768,-2.222219028,-14,-14,-14,-1.354724038,-1.380323808,-1.185696888,-1.873919748,-1.419137698,-5.587103348,0.430808623,-14,-0.594701617,-14,-1.129995678,-0.444632828,-1.913161638,-6.965605288,-1.373358868,-1.198333288,-14,-0.628945708,-0.404448107,-14,-14,-0.486095098,-14,-14,2.084008033
4SGA8_067,-2.946505675,-14,-8.818793825,-4.691898115,0.676075045,-14,-5.209679875,-0.890507175,-14,-5.160933425,-1.512096965,0.807600675,-0.138959655,-1.963537935,-14,-0.711461855,6.819029748,-14,-14,-14,-14,-2.418037995,-3.163518355,-14,-2.294020655,-0.051128375,-14,-3.256934975,-14,-14,-14,-1.679808045,-2.803883795,-2.085976625,-14,-2.608304065,-1.455924765,-14,-1.146513825,-14,-14,-14,-0.239009055,-14,-14,2.459657765
4SGA8_068,-2.64092825,-14,-14,-3.49412834,1.05962018,-14,-7.27431544,-1.467031,-14,-3.88953519,-2.34859116,1.1984237,0.13536068,-2.0864064,-14,-2.19338571,7.635855793,-14,-14,-14,-14,-1.48335976,-2.8617936,-4.11702167,-3.66340508,-0.84142755,-14,-1.46779863,-14,-14,-8.14226527,-1.202539,-4.11348711,-0.96004016,-14,-5.01283596,-1.76150905,-14,-0.23661461,-14,-14,-14,-0.34879314,-14,-14,1.90442787
4SGA8_069,-3.740211433,-14,-14,-14,0.533457458,-14,-14,-1.824183733,-14,-3.237491503,-3.116282573,0.803833718,-1.098654593,-3.543732103,-14,-2.484061203,6.657721227,-14,-14,-14,-14,-2.865124143,-2.771984363,-14,-3.698478883,-1.629714843,-14,-1.765320513,-14,-14,-14,-1.548662603,-2.064822823,-2.093907493,-14,-3.361368553,-1.265822793,-14,-1.009565893,-14,-14,-14,-0.584286332,-14,-14,2.281027938
4SGA8_070,-2.771047833,-14,-14,-4.124697963,0.212152198,-14,-6.549147233,-1.597090403,-14,-3.921512443,-4.238232523,1.212556768,-1.282564783,-3.569912663,-14,-1.068740613,6.257389822,-14,-14,-14,-14,-1.631257483,-3.587797893,-14,-2.700757433,-1.603408733,-4.840673253,-1.697044193,-14,-14,-14,-1.186102383,-1.673816603,-2.235506393,-14,-4.006753013,-1.086720053,-14,-0.861127283,-4.605108153,-14,-14,-1.299469093,-14,-14,2.060670238
4SGA8_071,-4.103088893,-14,-14,-5.010611673,0.791514848,-14,-14,-4.403437823,-14,-4.579627803,-14,0.374664188,-1.708852793,-4.560849483,-14,-2.879834483,6.823424758,-14,-14,-14,-14,-3.033124953,-14,-14,-2.707567453,-2.636139993,-14,-0.561285623,-14,-14,-6.850294583,-1.399228473,-4.351897243,-3.435144403,-14,-14,-0.991964063,-14,-1.504741043,-14,-14,-14,-2.434641933,-14,-14,1.599677688
4SGA8_073,-4.239368193,-14,-14,-5.858143973,0.322476637,-14,-14,-1.565532533,-14,-4.353066233,-1.913802753,0.556607747,-0.789966283,-1.864010583,-14,-1.697826483,6.962513703,-14,-14,-14,-14,-1.806130143,-2.466075843,-14,-4.206246853,-1.773219253,-14,-2.331813013,-14,-14,-4.811196573,-1.701654583,-5.543030163,-0.910844243,-14,-4.096963543,-1.021030633,-14,-0.578653783,-14,-14,-14,-0.607407383,-14,-14,2.400208578
4SGA8_074,-2.226404425,-14,-0.720361015,-3.786520835,0.567646815,-3.921753105,-4.930760275,-1.297989615,-14,-2.711121875,0.659108775,0.029284615,-1.623715985,-3.696845435,-5.954570725,-0.352954315,1.975693115,-0.993162505,-14,-14,-14,-3.323920305,-1.817856665,-5.658309875,-2.004902455,-0.892804475,-14,1.127587745,-14,-0.911723455,-14,-1.845357785,-0.366023145,-2.153849195,-14,-1.312574025,-0.980396415,-14,-1.765361845,-3.751097795,-14,-14,-1.726832245,-9.144314015,-14,2.258107385
4SGA8_075,-3.70826278,-14,-14,-14,0.19777371,-14,-14,-1.93695227,-14,-6.62326823,-14,0.60878278,-2.54047873,-3.94675311,-14,-1.47877567,6.945843172,-14,-14,-14,-14,-1.79765567,-5.37521119,-4.98927082,-3.81048244,-1.78989247,-14,-2.33547671,-14,-14,-14,-2.04943531,-2.78102288,-2.00021136,-14,-3.94212398,-0.88954058,-4.85061633,-1.64826474,-14,-14,-14,-1.55366209,-14,-14,2.74120218
4SGA8_076,-2.60982676,-14,-14,-14,-0.26792159,-14,-6.86728284,-3.0045037,-14,-14,-1.3148226,0.94568939,-0.45139344,-2.33838035,-14,-3.30462693,6.885014074,-14,-14,-14,-14,-2.70845188,-3.41868717,-14,-14,-0.40438362,-14,-0.64230422,-14,-14,-14,-0.50291333,-14,-0.57832745,-14,-14,-0.62291603,-14,-1.972818,-14,-14,-14,-0.53236945,-14,-14,1.39375095
4SGA8_077,-4.266460663,-14,-14,-5.596581903,0.756027127,-14,-14,-1.329015903,-5.694231993,-4.317000573,-14,1.063537048,-0.734275433,-2.513940923,-14,-3.555053583,6.714101071,-3.649113343,-14,-14,-14,-2.117592223,-3.667440033,-6.938369293,-3.185083693,-0.725538873,-5.872580093,-1.058836003,-14,-14,-14,-1.988372493,-1.730694003,-2.220862393,-14,-3.612636053,-0.494991853,-14,-1.556150053,-2.086066483,-14,-14,-0.325222913,-14,-14,1.727337218
4SGA8_078,-3.751514628,-14,-14,-5.751397918,0.488559932,-14,-7.170813838,-1.304827908,-14,-2.661080708,-1.698839318,0.840843342,-1.146651808,-2.134663718,-14,-0.741898047,4.853384283,-14,-14,-14,-14,-1.934842138,-2.794502378,-3.942170108,-1.365641538,-0.939194027,-5.780693358,-0.287410168,-14,-3.789225218,-4.642882888,-0.946485987,0.218446813,-1.039621368,-14,-3.050595608,-1.978431208,-14,0.162623092,-2.577623378,-14,-14,-0.122568118,-14,-14,2.436357263
4SGA8_079,-2.704058718,-14,-7.225521008,-3.629099398,0.812538432,-14,-14,-1.220453168,-14,-2.588735988,-0.102279408,1.491216883,0.080198002,-1.334688268,-14,0.269794082,6.721589233,-14,-14,-14,-14,-1.352980638,-3.501755128,-14,-1.434940248,0.380580802,-14,-0.348687198,-14,-14,-14,-2.314072978,0.049725432,-1.028943268,-14,-2.270353728,-0.849956798,-14,0.464513312,-14,-14,-14,-0.858389098,-14,-14,2.351491343
4SGA8_080,-3.07872121,-14,-14,-4.9516292,1.10533451,-14,-6.00809812,-0.82011691,-14,-14,-3.11050805,0.7542366,-0.51131381,-2.10257341,-14,-1.23071883,6.617499417,-14,-14,-14,-14,-2.33965641,-3.26045051,-5.31695028,-1.63218396,-2.82985386,-4.86784172,-4.07647238,-14,-14,-4.55145672,-1.34841958,-1.55680316,-1.26226209,-14,-3.07006581,-1.67887997,-14,-1.13113049,-14,-14,-5.47484859,-0.19636271,-14,-14,1.92196504
4SGA8_081,-3.611543915,-14,-14,-14,0.251729035,-14,-5.926981685,-1.017041595,-14,-3.995553415,-1.065042255,0.622095425,-0.691148925,-1.505070375,-14,-2.001694325,5.398656645,-14,-14,-14,-14,-2.713149315,-2.386358105,-3.939391255,-14,-1.032128595,-14,-0.546562665,-14,-14,-4.670244315,-2.081560455,-6.797794675,-1.424419855,-14,-5.607006155,-0.753020335,-3.782149835,-1.373072035,-14,-14,-14,-0.130611535,-14,-14,2.582851755
4SGA8_082,-3.40390847,-14,-14,-3.71585857,1.28274538,-14,-14,-2.35250898,-14,-4.76321948,-3.25871497,0.70357661,-0.90215626,-3.79308388,-14,-1.76285587,6.271416573,-14,-14,-14,-14,-3.15476355,-14,-14,-2.40771931,-1.59269056,-14,-14,-14,-14,-14,-2.00494719,-1.34421049,-3.22985397,-14,-2.84518292,-0.94092313,-14,-1.91590922,-14,-14,-14,-1.26379435,-14,-14,1.66312494
4SGA8_083,-1.414066998,-14,4.446069013,-0.393477977,-0.004386267,-3.187403668,-2.361133228,1.243550633,-4.034509208,-1.812359788,2.103728733,-1.758379068,-0.840181527,-14,-14,-2.949243088,-1.922863958,-2.007783698,-14,-5.600781228,-14,-1.555229618,-1.366879988,1.410226753,-1.032475908,-2.526614308,-3.115691398,1.050099923,-14,-0.352296937,-6.560744468,-0.992089777,-14,-3.422413318,-4.290170858,-0.633183837,-0.637096668,-1.583550718,-0.393790328,0.939196013,-14,-4.193453238,-0.856131147,-14,-14,1.633572713
4SGA8_084,-2.115756053,-14,-14,-5.415292823,0.772144767,-14,-14,-2.553138923,-14,-3.442646003,-4.595648043,0.523364547,-1.823472313,-2.575099743,-14,-1.806329213,4.850122588,-2.852058523,-14,-14,-14,-1.986700573,-3.372311663,-14,-3.183535623,-0.993643093,-14,0.068088007,-14,-14,-7.171790163,-1.850144913,-2.070761693,-3.215531933,-14,-3.236891263,-1.367251013,-14,-1.052713203,-14,-14,-14,-1.700098153,-8.728644443,-5.733881463,2.445251158
4SGA8_085,-2.72941452,-14,-14,-14,0.80650776,-14,-14,-2.6148879,-5.74225417,-5.46634962,-4.47928408,0.33782175,-1.68245141,-2.24242795,-14,-1.75223337,5.680791991,-3.59102255,-14,-14,-14,-2.67220565,-2.50776666,-14,-5.03473484,-1.50578929,-14,-0.80128209,-14,-14,-14,-1.62527921,-2.66463307,-2.09764754,-14,-2.93109156,-0.86477309,-14,-1.5992234,-14,-14,-14,-0.4292664,-14,-14,1.68354454
4SGA8_086,-2.544338045,-14,-14,-14,1.232174935,-14,-14,-1.816467565,-14,-3.761144595,-3.540738025,0.938813945,-0.393485175,-2.284176475,-14,-0.810773165,7.139666772,-14,-14,-14,-14,-2.331286295,-2.579294835,-6.705278035,-2.718368505,-0.217730595,-14,-2.671281835,-14,-14,-14,-2.065362875,-1.670708365,-1.832846615,-14,-1.916172485,-1.872394075,-14,-0.279694945,-14,-14,-14,-1.800845825,-14,-14,2.705582015
4SGA8_087,-4.566164258,-14,-14,-4.453822638,0.301762812,-14,-14,-2.301274378,-14,-6.254403048,-4.235168548,0.516649362,-0.503587438,-2.967448428,-14,-0.948810458,7.696505969,-14,-14,-14,-14,-1.742906968,-2.048696768,-14,-4.507045308,-1.475327638,-4.256859018,-1.521276668,-14,-14,-4.836920648,-1.803755188,-3.645043948,-2.439070398,-14,-3.483113878,-0.980553508,-14,-2.395319338,-14,-14,-14,-1.330776558,-14,-14,2.482545883
4SGA8_088,-3.677172338,-14,-14,-5.004628488,0.166526973,-14,-14,-1.205357208,-14,-4.726966298,-14,0.985266612,-1.400334258,-2.985007828,-14,-2.960903688,5.789884553,-14,-14,-14,-14,-2.322675508,-4.729850428,-14,-6.224310778,-1.258679138,-14,-1.960221578,-14,-14,-14,-0.754805618,-2.483535588,-1.922636788,-14,-2.565243408,-1.081690818,-14,-1.077780328,-2.463798328,-14,-14,-0.325967778,-14,-14,1.669969463
4SGA8_089,-4.132875795,-14,-14,-14,0.495529705,-14,-7.199838555,-1.110889775,-14,-3.956851795,-1.855843275,0.545606775,-1.545413005,-2.682094305,-14,-0.598478215,5.174820525,-4.001853635,-14,-14,-14,-1.583789895,-4.507815615,-5.153581125,-2.716264395,-2.110449415,-5.693938215,-1.879332815,-14,-14,-14,-1.756877465,-0.477578165,-2.181274665,-9.689853735,-3.075358605,-0.941948795,-14,0.218362545,-5.609544875,-14,-14,-2.023745775,-14,-14,2.203296555
4SGA8_091,-4.191121003,-14,-14,-4.089785303,1.186343388,-14,-14,-3.058570213,-14,-3.290128373,-1.118930533,-0.284478442,-0.518157282,-1.209768553,-14,-0.322639172,7.166832957,-14,-14,-14,-14,-2.396333133,-2.856498423,-14,-3.032756343,-0.991878823,-14,-0.710671532,-14,-14,-14,-1.910978593,-9.349906893,-1.783750813,-14,-2.776056553,-1.320452633,-4.269688753,-1.731494143,-14,-14,-14,-0.607266133,-14,-14,2.045087838
4SGA8_093,-3.940953945,-14,-14,-5.158177265,0.793508065,-14,-14,-3.174813935,-14,-3.712213195,-1.247057405,0.625242985,-1.774296155,-1.864768865,-14,-2.506423805,7.340762558,-14,-14,-14,-14,-2.363697945,-5.062849325,-5.135732965,-3.060337975,-0.927489505,-14,-1.992468695,-14,-14,-6.610747065,-1.714436805,-1.728194515,-1.212248615,-14,-3.316786935,-0.783606575,-14,-1.504042335,-14,-14,-14,-0.851263475,-14,-14,1.704535315
4SGA8_094,-3.79102408,-14,-14,-3.13241432,0.05701861,-14,-7.39513567,-3.10207325,-14,-5.10151672,-14,1.05906688,-0.47856018,-14,-14,0.11643759,7.421761865,-14,-14,-14,-14,-1.5084075,-14,-14,-5.45793063,-1.3000723,-14,-1.37365306,-14,-14,-14,-1.53127539,-3.60336944,-1.11637632,-14,-5.15046805,-0.92339114,-14,-1.72095425,-14,-14,-14,-0.90705632,-14,-4.77057012,2.39764792
4SGA8_095,-2.413610018,-14,-14,-3.355853898,0.769437682,-14,-14,-0.939112508,-14,-14,-14,1.555195023,-3.062601778,-3.175375288,-14,-1.353547378,7.506577104,-14,-14,-14,-14,-4.991463628,-14,-3.640856598,-5.064155818,-1.142184128,-14,0.090142762,-14,-2.718017648,-14,-2.055465428,-14,-0.949137668,-14,-3.162343498,-0.067614778,-14,-2.069128818,-14,-14,-14,-0.256007288,-14,-14,1.353642523
4SGA8_096,-3.046292635,-14,-14,-4.208215135,0.713482825,-14,-14,-2.089695045,-14,-3.769190045,-0.952001385,1.160195125,-1.664301615,-3.474452135,-14,-1.045682665,7.423143058,-14,-14,-14,-14,-2.445102875,-4.012520635,-5.912904315,-3.456449205,-1.222916875,-14,-1.269232605,-14,-14,-5.655234825,-1.497663825,-1.395465305,-1.361556405,-14,-2.893723965,-1.109441135,-14,-1.285148925,-14,-14,-9.301581165,-0.527167775,-14,-14,1.893622135
4SGA8_098,-3.55959181,-14,-14,-4.27283802,0.43888057,-14,-14,-2.26138516,-14,-4.65306821,-4.66030154,0.65268418,-0.91147002,-2.01753148,-14,-1.23067652,6.546131676,-14,-14,-14,-14,-2.334818,-3.2956908,-5.96888566,-5.57608266,-1.52095564,-14,0.438214,-14,-14,-6.37980274,-1.41211983,-3.07633847,-1.59347181,-14,-2.41396513,-1.16953318,-14,-1.89363066,-14,-14,-14,-1.20764679,-14,-14,2.14277244
4SGA8_099,-1.974536228,-14,-14,-14,1.362637663,-14,-14,-1.276156008,-14,-5.037367478,-3.240135538,1.482250663,-0.888520978,-0.238717608,-14,-0.645456958,7.104513665,-14,-14,-2.435378558,-14,-2.258401248,-3.004467328,-5.089231648,-2.780374928,-0.638364818,-14,-0.335544388,-14,-14,-14,-3.441188888,-4.245568668,-0.507268828,-14,-2.148429318,0.231955882,-14,-0.735176018,-14,-14,-14,1.779178633,-14,-14,1.846595343
